trip_id,customer_id,driver_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,distance_km,fare_amount,trip_status,created_datetime,updated_datetime
1750,843,42,2026-03-06 06:17:44,2026-03-06 07:10:44,Port Dianachester,Lake Alecberg,17.0,30.39,Completed,2026-03-06 06:17:44,2026-04-27 06:17:44
1751,430,101,2025-08-03 17:30:36,2025-08-03 17:50:36,Port Barbara,Port Robin,16.26,29.58,Completed,2025-08-03 17:30:36,2025-08-19 17:30:36
1752,972,71,2026-01-22 09:14:42,2026-01-22 10:12:42,Nicholeton,Matthewville,14.67,28.64,Completed,2026-01-22 09:14:42,2026-02-17 09:14:42
1753,689,39,2026-02-03 07:16:51,2026-02-03 07:28:51,Gordonmouth,Holmesville,29.31,78.31,Completed,2026-02-03 07:16:51,2026-02-13 07:16:51
1754,653,31,2026-07-18 18:42:42,2026-07-18 19:30:42,Lake Sabrinabury,Port Sarahchester,11.74,25.3,Completed,2026-07-18 18:42:42,2026-08-21 18:42:42
1755,238,170,2026-04-23 22:16:17,2026-04-23 22:27:17,Lawrenceport,Port Robertport,31.09,83.85,Completed,2026-04-23 22:16:17,2026-06-15 22:16:17
1756,158,19,2026-02-26 15:45:13,2026-02-26 15:57:13,Billborough,Michealmouth,22.11,60.14,Completed,2026-02-26 15:45:13,2026-04-16 15:45:13
1757,42,98,2026-05-08 15:19:06,2026-05-08 16:10:06,Lake Hannahmouth,North Melissaland,14.31,29.25,Completed,2026-05-08 15:19:06,2026-05-25 15:19:06
1758,173,225,2025-08-09 03:24:46,2025-08-09 03:36:46,South Robertmouth,Lake Kimside,25.45,59.85,Completed,2025-08-09 03:24:46,2025-10-04 03:24:46
1759,536,27,2025-09-29 06:10:29,2025-09-29 07:05:29,North Aaronfort,Stacyfort,20.0,41.64,Completed,2025-09-29 06:10:29,2025-11-15 06:10:29
1760,248,223,2025-10-30 11:31:04,2025-10-30 12:14:04,Port Patricia,Stewarttown,38.43,124.14,Completed,2025-10-30 11:31:04,2025-12-01 11:31:04
1761,59,164,2025-11-10 02:37:25,2025-11-10 03:35:25,West Aaronbury,South Michael,28.36,67.07,Completed,2025-11-10 02:37:25,2025-12-30 02:37:25
1762,927,65,2025-12-16 05:11:27,2025-12-16 05:33:27,Lake Brittanyfurt,Port Lauren,33.85,100.36,Completed,2025-12-16 05:11:27,2026-01-07 05:11:27
1763,366,22,2026-01-18 17:05:41,2026-01-18 17:36:41,Turnerport,Deanburgh,27.01,54.09,Completed,2026-01-18 17:05:41,2026-03-05 17:05:41
1764,227,152,2025-11-30 22:26:50,2025-11-30 23:22:50,Lake Christine,West Cassieview,19.94,53.27,Completed,2025-11-30 22:26:50,2025-12-18 22:26:50
1765,500,144,2026-05-16 10:40:24,2026-05-16 10:51:24,Elizabethville,Sullivanstad,39.89,125.75,Completed,2026-05-16 10:40:24,2026-06-22 10:40:24
1766,684,98,2025-10-10 10:29:01,2025-10-10 10:58:01,Longburgh,Maureenbury,24.66,79.92,Completed,2025-10-10 10:29:01,2025-10-17 10:29:01
1767,101,148,2026-04-23 16:39:58,2026-04-23 17:21:58,Port Donaldside,Kennethton,33.69,93.84,Completed,2026-04-23 16:39:58,2026-06-11 16:39:58
1768,926,155,2025-12-07 06:45:43,2025-12-07 07:05:43,Port Michaelhaven,Port Elizabethberg,15.07,42.88,Completed,2025-12-07 06:45:43,2026-01-02 06:45:43
1769,808,113,2026-02-04 10:44:18,2026-02-04 11:34:18,East Timothy,Nicoleview,30.03,65.9,Completed,2026-02-04 10:44:18,2026-03-13 10:44:18
1770,833,207,2026-06-05 04:07:49,2026-06-05 05:07:49,Jordanfurt,Matthewsside,21.39,72.31,Completed,2026-06-05 04:07:49,2026-07-25 04:07:49
1771,581,47,2025-08-06 19:32:27,2025-08-06 20:04:27,New Rachelshire,East Vincent,27.09,42.02,Completed,2025-08-06 19:32:27,2025-08-28 19:32:27
1772,30,187,2025-12-11 00:00:10,2025-12-11 00:11:10,Travisville,Grantfurt,12.4,28.82,Completed,2025-12-11 00:00:10,2026-02-07 00:00:10
1773,361,250,2026-05-02 17:32:56,2026-05-02 17:53:56,South Williamfort,Melissaland,14.98,42.93,Cancelled,2026-05-02 17:32:56,2026-05-20 17:32:56
1774,716,163,2026-01-26 21:22:48,2026-01-26 21:55:48,Morsefort,North Scottview,31.56,67.82,Completed,2026-01-26 21:22:48,2026-03-18 21:22:48
1775,561,166,2026-01-14 14:45:27,2026-01-14 15:00:27,South Mark,East Nathanfurt,9.17,27.89,Completed,2026-01-14 14:45:27,2026-02-09 14:45:27
1776,865,128,2026-02-09 04:03:10,2026-02-09 04:56:10,Mccarthyton,Charleschester,14.59,45.68,Completed,2026-02-09 04:03:10,2026-03-03 04:03:10
1777,857,248,2025-07-31 02:22:04,2025-07-31 02:49:04,Shannonstad,West Mark,25.04,74.61,Completed,2025-07-31 02:22:04,2025-09-23 02:22:04
1778,655,104,2026-02-07 10:25:21,2026-02-07 10:49:21,Mccormickstad,Williamsonview,4.95,14.57,Completed,2026-02-07 10:25:21,2026-03-11 10:25:21
1779,272,220,2026-03-03 05:06:52,2026-03-03 05:51:52,Fullerhaven,Harrisshire,8.26,18.71,Completed,2026-03-03 05:06:52,2026-03-26 05:06:52
1780,773,41,2025-12-23 01:42:10,2025-12-23 02:08:10,New Nathan,Lake Laura,32.43,106.75,Cancelled,2025-12-23 01:42:10,2026-01-13 01:42:10
1781,931,130,2026-07-09 01:40:21,2026-07-09 01:46:21,Spenceland,New Ashley,5.35,14.25,Completed,2026-07-09 01:40:21,2026-08-14 01:40:21
1782,408,159,2026-05-27 20:44:55,2026-05-27 21:07:55,East Claytonhaven,East Wendy,30.51,78.61,Completed,2026-05-27 20:44:55,2026-06-09 20:44:55
1783,898,170,2026-03-04 18:10:13,2026-03-04 18:20:13,East Sean,Jonathanmouth,4.53,12.21,Completed,2026-03-04 18:10:13,2026-03-21 18:10:13
1784,407,35,2026-01-15 19:09:28,2026-01-15 19:23:28,Bookerchester,New David,28.92,74.2,Cancelled,2026-01-15 19:09:28,2026-01-22 19:09:28
1785,909,205,2025-12-25 00:24:55,2025-12-25 01:23:55,Beckystad,East Jonathanshire,38.29,119.82,Completed,2025-12-25 00:24:55,2026-01-31 00:24:55
1786,846,11,2025-08-21 16:22:39,2025-08-21 16:32:39,Ballside,Port Brandontown,13.63,26.57,Completed,2025-08-21 16:22:39,2025-08-31 16:22:39
1787,230,214,2025-08-11 12:28:11,2025-08-11 13:15:11,Loristad,South Harryborough,39.71,61.66,Completed,2025-08-11 12:28:11,2025-08-26 12:28:11
1788,832,56,2025-09-27 01:31:26,2025-09-27 01:51:26,East Sean,Tammystad,35.13,83.63,Completed,2025-09-27 01:31:26,2025-10-16 01:31:26
1789,495,215,2025-10-29 14:10:46,2025-10-29 14:30:46,South Tyler,Butlerland,38.62,124.17,Completed,2025-10-29 14:10:46,2025-12-04 14:10:46
1790,191,218,2026-01-15 16:42:41,2026-01-15 17:22:41,Ellismouth,Douglasborough,39.94,75.27,Completed,2026-01-15 16:42:41,2026-02-10 16:42:41
1791,397,192,2025-08-31 13:54:23,2025-08-31 14:39:23,Samanthabury,North Kathryn,23.44,77.46,Completed,2025-08-31 13:54:23,2025-10-21 13:54:23
1792,380,94,2025-10-31 23:15:03,2025-10-31 23:43:03,South Andre,Timothyhaven,32.33,65.54,Cancelled,2025-10-31 23:15:03,2025-12-30 23:15:03
1793,982,178,2025-11-14 13:50:58,2025-11-14 14:10:58,South Christopherville,New Roger,13.49,29.87,Completed,2025-11-14 13:50:58,2026-01-09 13:50:58
1794,552,149,2025-10-11 17:38:13,2025-10-11 18:35:13,Jacobsberg,Adamsville,39.46,78.67,Completed,2025-10-11 17:38:13,2025-12-09 17:38:13
1795,549,81,2026-05-30 11:09:23,2026-05-30 12:04:23,Lake Raymond,Matthewchester,39.43,115.01,Completed,2026-05-30 11:09:23,2026-07-22 11:09:23
1796,719,166,2026-04-07 22:18:17,2026-04-07 23:01:17,West Cynthiatown,Cookburgh,9.89,21.73,Cancelled,2026-04-07 22:18:17,2026-05-30 22:18:17
1797,55,118,2025-12-12 15:49:26,2025-12-12 16:08:26,Cruzmouth,Terrytown,19.15,50.72,Completed,2025-12-12 15:49:26,2026-01-13 15:49:26
1798,176,6,2026-02-21 06:42:19,2026-02-21 07:24:19,North Jeanmouth,New Brandiview,18.01,61.35,Completed,2026-02-21 06:42:19,2026-03-29 06:42:19
1799,889,181,2025-12-14 06:42:25,2025-12-14 07:28:25,Lake Alexisville,West Becky,3.24,7.11,Completed,2025-12-14 06:42:25,2026-01-27 06:42:25
1800,584,65,2026-06-29 07:44:31,2026-06-29 08:11:31,Lake Kristopherstad,Watsonshire,3.55,10.43,Cancelled,2026-06-29 07:44:31,2026-08-15 07:44:31
1801,722,196,2025-08-18 02:33:51,2025-08-18 02:39:51,North Chad,Ryanberg,28.83,71.55,Cancelled,2025-08-18 02:33:51,2025-09-13 02:33:51
1802,714,173,2026-07-13 04:00:50,2026-07-13 04:18:50,West Connorshire,New David,26.81,56.83,Completed,2026-07-13 04:00:50,2026-07-28 04:00:50
1803,417,37,2025-11-10 13:32:37,2025-11-10 14:13:37,Olivertown,Mitchelltown,32.14,80.86,Completed,2025-11-10 13:32:37,2025-12-24 13:32:37
1804,625,14,2026-01-29 20:41:41,2026-01-29 21:23:41,Martinmouth,Torresview,13.26,20.07,Completed,2026-01-29 20:41:41,2026-02-21 20:41:41
1805,629,17,2025-11-20 20:32:40,2025-11-20 21:14:40,Carpenterberg,New Matthewborough,5.67,19.59,Completed,2025-11-20 20:32:40,2026-01-06 20:32:40
1806,616,199,2025-09-24 06:47:23,2025-09-24 07:02:23,Duartefort,West Benjaminberg,29.57,59.07,Completed,2025-09-24 06:47:23,2025-10-06 06:47:23
1807,507,187,2026-07-04 14:58:59,2026-07-04 15:56:59,East Dawnbury,Cindyburgh,8.07,22.59,Completed,2026-07-04 14:58:59,2026-07-10 14:58:59
1808,972,176,2026-07-17 16:44:29,2026-07-17 16:55:29,Juanside,New Jennifermouth,37.9,100.36,Completed,2026-07-17 16:44:29,2026-08-13 16:44:29
1809,352,47,2025-08-15 05:30:48,2025-08-15 05:59:48,Ericport,South Brittanyville,28.16,50.04,Completed,2025-08-15 05:30:48,2025-09-07 05:30:48
1810,512,24,2026-07-20 06:03:48,2026-07-20 06:19:48,Paulberg,West Timothy,28.58,93.12,Completed,2026-07-20 06:03:48,2026-08-15 06:03:48
1811,649,21,2026-05-29 20:35:46,2026-05-29 20:52:46,West Christopherbury,Carriechester,9.84,34.16,Completed,2026-05-29 20:35:46,2026-07-17 20:35:46
1812,621,16,2025-12-27 22:33:20,2025-12-27 22:44:20,Powellburgh,West Melissa,21.43,33.02,No Show,2025-12-27 22:33:20,2025-12-31 22:33:20
1813,987,136,2025-10-15 03:57:41,2025-10-15 04:45:41,Lake Larryville,Lake Michelleside,15.55,28.57,Completed,2025-10-15 03:57:41,2025-11-05 03:57:41
1814,582,145,2025-09-06 13:11:13,2025-09-06 13:40:13,Port Jack,Ashleybury,12.94,40.11,Completed,2025-09-06 13:11:13,2025-09-11 13:11:13
1815,187,138,2026-02-18 11:09:43,2026-02-18 11:25:43,Lake Michael,East Nicole,8.35,22.89,Completed,2026-02-18 11:09:43,2026-03-13 11:09:43
1816,615,96,2025-07-27 17:08:30,2025-07-27 17:19:30,Lake Marissa,Angelatown,35.01,116.42,Completed,2025-07-27 17:08:30,2025-09-23 17:08:30
1817,182,130,2026-01-04 19:32:59,2026-01-04 20:05:59,South Krystal,North Marie,28.55,93.05,Completed,2026-01-04 19:32:59,2026-02-26 19:32:59
1818,551,228,2025-08-21 16:17:55,2025-08-21 16:50:55,West Zacharystad,North Jennifer,2.18,3.44,Cancelled,2025-08-21 16:17:55,2025-08-29 16:17:55
1819,111,90,2026-01-27 21:16:16,2026-01-27 22:12:16,Port Aaronstad,East Jenniferhaven,37.44,126.18,Completed,2026-01-27 21:16:16,2026-03-06 21:16:16
1820,198,155,2026-04-14 14:12:04,2026-04-14 14:50:04,Ambershire,Turnerland,7.53,12.8,Completed,2026-04-14 14:12:04,2026-05-24 14:12:04
1821,562,213,2025-10-10 21:24:43,2025-10-10 21:50:43,Jonesmouth,North Larry,37.57,126.13,Completed,2025-10-10 21:24:43,2025-11-08 21:24:43
1822,253,94,2026-01-17 16:14:56,2026-01-17 16:26:56,New Annastad,Valdeztown,27.08,44.17,Completed,2026-01-17 16:14:56,2026-03-11 16:14:56
1823,367,16,2025-10-01 20:52:13,2025-10-01 21:28:13,Port Maria,North Dorothy,8.35,19.28,Cancelled,2025-10-01 20:52:13,2025-11-29 20:52:13
1824,725,194,2026-07-01 02:54:05,2026-07-01 03:29:05,East Christopher,South Elizabeth,32.63,108.31,Completed,2026-07-01 02:54:05,2026-07-08 02:54:05
1825,329,234,2025-11-28 21:16:09,2025-11-28 22:15:09,Andreaberg,South Julie,21.27,60.13,Completed,2025-11-28 21:16:09,2026-01-04 21:16:09
1826,560,165,2026-04-19 12:59:35,2026-04-19 13:48:35,East Danielleberg,North Bryan,21.75,49.77,Completed,2026-04-19 12:59:35,2026-05-10 12:59:35
1827,967,161,2025-10-14 15:40:48,2025-10-14 15:53:48,Simmonsmouth,Amandaport,18.47,35.02,Completed,2025-10-14 15:40:48,2025-11-11 15:40:48
1828,107,83,2025-11-20 19:23:05,2025-11-20 19:52:05,Espinozashire,Annettetown,4.21,6.52,Completed,2025-11-20 19:23:05,2025-12-30 19:23:05
1829,790,74,2026-06-13 00:31:30,2026-06-13 01:00:30,West Julia,Moraleshaven,12.93,45.06,Completed,2026-06-13 00:31:30,2026-07-28 00:31:30
1830,970,23,2026-06-23 14:41:44,2026-06-23 14:49:44,South Michaelshire,West Darrenmouth,21.57,34.15,Completed,2026-06-23 14:41:44,2026-07-31 14:41:44
1831,657,81,2026-03-17 19:48:50,2026-03-17 20:40:50,Maddoxville,Jenkinsland,36.11,93.37,Completed,2026-03-17 19:48:50,2026-04-21 19:48:50
1832,193,91,2026-02-16 01:55:51,2026-02-16 02:01:51,Sanfordstad,Rhondaberg,2.84,5.98,Cancelled,2026-02-16 01:55:51,2026-02-20 01:55:51
1833,757,131,2025-09-10 16:42:12,2025-09-10 17:39:12,Sarahmouth,Samuelview,33.19,107.78,Completed,2025-09-10 16:42:12,2025-09-22 16:42:12
1834,933,55,2026-05-06 08:02:27,2026-05-06 08:39:27,North Bradleyfort,Hamptonport,15.46,44.81,Completed,2026-05-06 08:02:27,2026-05-18 08:02:27
1835,209,127,2026-05-03 09:14:28,2026-05-03 09:33:28,Port Chase,Reedview,28.78,47.37,Completed,2026-05-03 09:14:28,2026-06-13 09:14:28
1836,211,231,2026-02-20 20:38:26,2026-02-20 21:22:26,North Joanberg,Jasonberg,1.61,5.38,Completed,2026-02-20 20:38:26,2026-04-21 20:38:26
1837,834,235,2026-06-28 20:25:07,2026-06-28 20:48:07,Jennafort,Karichester,1.18,2.34,Completed,2026-06-28 20:25:07,2026-07-10 20:25:07
1838,858,103,2026-02-05 20:09:35,2026-02-05 20:38:35,North Rebeccachester,Camposview,33.24,74.58,Completed,2026-02-05 20:09:35,2026-02-15 20:09:35
1839,904,237,2025-12-04 12:26:14,2025-12-04 13:09:14,New Alishamouth,Haasbury,10.6,30.07,Completed,2025-12-04 12:26:14,2026-01-10 12:26:14
1840,210,241,2025-11-13 05:53:01,2025-11-13 06:43:01,Robertborough,Kathrynshire,34.69,95.48,Completed,2025-11-13 05:53:01,2025-12-31 05:53:01
1841,844,106,2025-09-02 06:57:18,2025-09-02 07:19:18,Lake Julie,Joshuachester,16.96,25.79,Completed,2025-09-02 06:57:18,2025-10-26 06:57:18
1842,615,3,2026-04-04 17:23:46,2026-04-04 17:40:46,Alexanderview,Rodriguezside,32.85,81.35,Completed,2026-04-04 17:23:46,2026-04-30 17:23:46
1843,679,177,2026-01-05 14:35:48,2026-01-05 14:42:48,Hallmouth,North Robertside,28.14,67.49,Completed,2026-01-05 14:35:48,2026-02-15 14:35:48
1844,501,18,2025-10-09 09:33:11,2025-10-09 09:45:11,Jackberg,Robinsonbury,5.5,18.17,Completed,2025-10-09 09:33:11,2025-10-30 09:33:11
1845,698,184,2025-08-30 11:23:50,2025-08-30 11:38:50,East Curtis,New Ashley,37.8,76.09,Cancelled,2025-08-30 11:23:50,2025-09-25 11:23:50
1846,584,67,2026-03-23 16:31:55,2026-03-23 16:54:55,South Brandifurt,Port Justinberg,21.91,45.34,Completed,2026-03-23 16:31:55,2026-03-31 16:31:55
1847,974,23,2025-11-01 10:56:21,2025-11-01 11:26:21,South Teresaview,Rebeccaborough,33.09,108.14,Completed,2025-11-01 10:56:21,2025-12-03 10:56:21
1848,481,123,2025-08-04 14:13:37,2025-08-04 14:30:37,Nancystad,North Donna,5.96,20.81,Completed,2025-08-04 14:13:37,2025-08-19 14:13:37
1849,781,178,2026-04-03 17:38:50,2026-04-03 17:45:50,Brooksbury,North Haley,33.49,62.59,Completed,2026-04-03 17:38:50,2026-04-19 17:38:50
1850,147,114,2025-11-28 22:57:19,2025-11-28 23:29:19,Seanville,Mckeebury,25.0,59.41,Completed,2025-11-28 22:57:19,2025-12-01 22:57:19
1851,194,197,2025-09-27 20:53:49,2025-09-27 21:40:49,Phillipfurt,Taylorborough,37.41,113.49,Completed,2025-09-27 20:53:49,2025-10-18 20:53:49
1852,350,221,2026-05-17 20:49:53,2026-05-17 20:56:53,Kathrynport,Andersonside,23.18,78.75,Cancelled,2026-05-17 20:49:53,2026-07-15 20:49:53
1853,660,15,2025-09-01 23:34:57,2025-09-01 23:50:57,Samuelfurt,Jamesmouth,14.65,27.85,Completed,2025-09-01 23:34:57,2025-09-11 23:34:57
1854,643,50,2026-04-08 17:34:37,2026-04-08 17:57:37,East Eric,Rebeccamouth,20.72,40.41,Completed,2026-04-08 17:34:37,2026-05-25 17:34:37
1855,864,63,2026-01-06 02:47:13,2026-01-06 03:20:13,New William,Williamton,1.99,4.74,Completed,2026-01-06 02:47:13,2026-01-25 02:47:13
1856,326,15,2026-04-12 06:08:28,2026-04-12 06:48:28,South Dalefort,Chavezstad,7.28,18.89,Completed,2026-04-12 06:08:28,2026-04-17 06:08:28
1857,738,44,2026-01-05 04:08:55,2026-01-05 04:39:55,South Sandra,Lake Robert,21.2,32.54,Completed,2026-01-05 04:08:55,2026-01-26 04:08:55
1858,701,60,2025-09-23 18:12:09,2025-09-23 18:40:09,West Lisachester,Tylerborough,2.5,8.26,Completed,2025-09-23 18:12:09,2025-09-24 18:12:09
1859,581,31,2025-09-18 05:50:42,2025-09-18 06:31:42,Smithchester,South Angela,3.28,7.46,Completed,2025-09-18 05:50:42,2025-11-06 05:50:42
1860,21,167,2026-05-21 14:27:37,2026-05-21 15:12:37,West Shawnberg,North Brian,2.37,6.14,Completed,2026-05-21 14:27:37,2026-06-21 14:27:37
1861,631,100,2026-02-06 04:27:26,2026-02-06 05:08:26,South Melissa,Lake Feliciafurt,26.15,54.0,Completed,2026-02-06 04:27:26,2026-03-26 04:27:26
1862,354,163,2026-02-04 02:00:10,2026-02-04 02:20:10,Castillofort,South Stephanieport,27.63,75.3,Completed,2026-02-04 02:00:10,2026-04-04 02:00:10
1863,230,37,2025-10-02 09:59:39,2025-10-02 10:13:39,Port Joyce,Kellyberg,18.71,60.97,Completed,2025-10-02 09:59:39,2025-11-18 09:59:39
1864,264,226,2025-11-19 07:09:25,2025-11-19 07:25:25,North Robert,Hebertburgh,38.56,87.8,Completed,2025-11-19 07:09:25,2026-01-06 07:09:25
1865,44,118,2025-11-04 17:07:59,2025-11-04 17:13:59,Anthonyport,North Lindsay,17.84,37.46,Completed,2025-11-04 17:07:59,2025-12-31 17:07:59
1866,129,216,2026-02-07 03:43:43,2026-02-07 04:22:43,Cuevasview,Lake Wanda,34.22,118.91,Completed,2026-02-07 03:43:43,2026-02-21 03:43:43
1867,752,116,2026-07-14 20:09:39,2026-07-14 20:39:39,Thompsonville,Kimton,17.42,40.68,Completed,2026-07-14 20:09:39,2026-08-08 20:09:39
1868,409,35,2025-10-30 19:17:25,2025-10-30 19:51:25,East Maria,New Kimberly,15.18,32.67,Completed,2025-10-30 19:17:25,2025-11-13 19:17:25
1869,200,243,2025-11-03 20:59:27,2025-11-03 21:19:27,Christopherville,Villarrealbury,9.46,17.8,Completed,2025-11-03 20:59:27,2025-12-16 20:59:27
1870,562,221,2025-10-09 07:06:18,2025-10-09 08:01:18,Hudsonbury,Hutchinsonchester,25.14,82.98,Completed,2025-10-09 07:06:18,2025-11-05 07:06:18
1871,145,121,2025-08-15 05:57:00,2025-08-15 06:25:00,Leslieside,Ramirezfort,26.12,50.33,Completed,2025-08-15 05:57:00,2025-09-26 05:57:00
1872,794,223,2025-10-04 17:26:06,2025-10-04 17:59:06,Archerland,Sullivanport,12.71,40.24,Completed,2025-10-04 17:26:06,2025-10-08 17:26:06
1873,161,169,2026-03-17 05:21:36,2026-03-17 05:38:36,New Jill,Port Christine,9.47,24.65,Completed,2026-03-17 05:21:36,2026-04-20 05:21:36
1874,711,53,2026-06-26 05:50:25,2026-06-26 06:22:25,Reeseberg,Hermanview,8.03,19.16,Completed,2026-06-26 05:50:25,2026-08-08 05:50:25
1875,577,197,2026-05-30 19:10:35,2026-05-30 19:26:35,Ericshire,North Bethburgh,11.66,34.89,Completed,2026-05-30 19:10:35,2026-06-25 19:10:35
1876,422,82,2025-08-01 11:26:52,2025-08-01 12:07:52,Adrianaton,South Elizabeth,31.49,59.69,Completed,2025-08-01 11:26:52,2025-09-26 11:26:52
1877,324,157,2026-07-11 22:46:14,2026-07-11 23:38:14,Tanyahaven,Port Sherryburgh,6.09,20.48,Cancelled,2026-07-11 22:46:14,2026-08-20 22:46:14
1878,693,25,2025-10-01 17:56:20,2025-10-01 18:34:20,Port Angela,West Nicholas,29.68,96.51,Completed,2025-10-01 17:56:20,2025-10-07 17:56:20
1879,55,85,2026-07-06 21:45:18,2026-07-06 21:51:18,Lake Gabriella,North Jennifer,1.34,4.32,Completed,2026-07-06 21:45:18,2026-07-27 21:45:18
1880,219,79,2025-11-26 19:39:53,2025-11-26 20:06:53,Marychester,Johnsonside,8.92,16.07,Completed,2025-11-26 19:39:53,2025-12-20 19:39:53
1881,849,115,2026-03-11 15:06:12,2026-03-11 15:50:12,Deniseport,Stonetown,36.46,97.24,Completed,2026-03-11 15:06:12,2026-04-26 15:06:12
1882,576,41,2026-06-09 08:35:18,2026-06-09 08:51:18,Ashleymouth,Wandabury,12.3,20.95,Cancelled,2026-06-09 08:35:18,2026-06-19 08:35:18
1883,634,105,2026-05-07 23:24:27,2026-05-07 23:39:27,Jamesville,South Julieton,17.19,44.09,Completed,2026-05-07 23:24:27,2026-06-12 23:24:27
1884,707,218,2026-05-30 03:03:56,2026-05-30 03:48:56,North Amber,Port Chasestad,19.31,66.94,Cancelled,2026-05-30 03:03:56,2026-06-07 03:03:56
1885,100,194,2025-12-10 05:37:06,2025-12-10 06:24:06,West Joan,Kingberg,37.87,125.67,Completed,2025-12-10 05:37:06,2026-02-05 05:37:06
1886,786,6,2026-06-29 12:22:54,2026-06-29 12:51:54,Brandonview,West Deannaland,19.44,47.7,Completed,2026-06-29 12:22:54,2026-08-21 12:22:54
1887,187,115,2026-05-30 06:29:34,2026-05-30 06:57:34,New Mark,Kimberlyshire,37.31,99.61,Completed,2026-05-30 06:29:34,2026-07-01 06:29:34
1888,88,227,2026-02-25 17:19:18,2026-02-25 18:06:18,Brianchester,Dillonfurt,23.1,75.56,Completed,2026-02-25 17:19:18,2026-03-09 17:19:18
1889,939,39,2025-08-09 15:31:00,2025-08-09 15:44:00,Matthewshire,Kathleenland,25.34,72.34,Completed,2025-08-09 15:31:00,2025-10-08 15:31:00
1890,650,83,2026-05-29 07:58:22,2026-05-29 08:53:22,East Todd,Port Pamela,38.46,72.85,Completed,2026-05-29 07:58:22,2026-07-19 07:58:22
1891,819,127,2025-09-09 13:42:51,2025-09-09 14:37:51,Fordstad,South Brenda,4.24,11.47,Completed,2025-09-09 13:42:51,2025-11-06 13:42:51
1892,872,65,2025-10-22 01:35:03,2025-10-22 02:17:03,South Jason,West Brenda,17.29,31.78,Completed,2025-10-22 01:35:03,2025-11-09 01:35:03
1893,327,232,2026-03-09 09:03:15,2026-03-09 09:41:15,New Janet,East Megan,36.27,56.11,Completed,2026-03-09 09:03:15,2026-04-20 09:03:15
1894,444,87,2026-07-17 22:46:39,2026-07-17 23:06:39,New Dannybury,Markside,28.32,57.38,Completed,2026-07-17 22:46:39,2026-09-03 22:46:39
1895,341,142,2025-10-10 17:01:44,2025-10-10 17:54:44,New Katelynberg,Jamesborough,26.61,75.01,Completed,2025-10-10 17:01:44,2025-12-05 17:01:44
1896,310,98,2025-11-17 23:43:58,2025-11-18 00:27:58,Estesland,Lake Timothy,1.42,3.76,Completed,2025-11-17 23:43:58,2025-12-18 23:43:58
1897,277,179,2026-04-21 18:26:54,2026-04-21 18:55:54,Brandontown,Joneschester,16.15,46.68,Completed,2026-04-21 18:26:54,2026-05-15 18:26:54
1898,435,105,2026-02-19 09:34:54,2026-02-19 10:30:54,Romerostad,Lindseytown,20.99,73.2,Completed,2026-02-19 09:34:54,2026-02-28 09:34:54
1899,501,73,2026-06-02 20:01:30,2026-06-02 20:28:30,Port Michele,Lake Jamesfurt,29.05,75.67,Completed,2026-06-02 20:01:30,2026-07-31 20:01:30
1900,683,234,2026-05-26 05:06:44,2026-05-26 05:39:44,North Keith,Hannahshire,36.83,61.49,Completed,2026-05-26 05:06:44,2026-06-28 05:06:44
1901,781,28,2026-04-20 21:23:54,2026-04-20 21:35:54,North Emilytown,Josehaven,1.9,3.34,Completed,2026-04-20 21:23:54,2026-05-02 21:23:54
1902,243,200,2025-08-30 23:03:03,2025-08-30 23:31:03,North Meganview,Christinetown,3.53,9.33,Completed,2025-08-30 23:03:03,2025-09-04 23:03:03
1903,350,223,2025-12-01 11:27:16,2025-12-01 11:32:16,Port Ashleyberg,North Sandrafort,29.2,86.81,Cancelled,2025-12-01 11:27:16,2025-12-06 11:27:16
1904,993,118,2025-09-22 23:03:12,2025-09-22 23:17:12,Paulborough,New David,23.73,81.42,Completed,2025-09-22 23:03:12,2025-10-14 23:03:12
1905,58,181,2026-03-30 04:33:46,2026-03-30 05:28:46,Robertsmouth,Jennystad,26.93,73.39,Completed,2026-03-30 04:33:46,2026-05-28 04:33:46
1906,736,244,2025-11-06 03:01:45,2025-11-06 03:53:45,Khantown,Kennethland,37.14,69.49,Completed,2025-11-06 03:01:45,2025-12-04 03:01:45
